,rec_source,data_provider,country_name,country_iso_code,validity_date,attribute,value,value_units
745,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",23003.84723404739,kt CO2e
746,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",12838.250243142174,kt CO2e
747,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",3041.206818836363,kt CO2e
748,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",93.54521625759166,kt CO2e
749,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",207397.76539475183,kt CO2e
750,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",82832.55248372548,kt CO2e
751,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",54933.79118924538,kt CO2e
752,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Poland,POL,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",420378.6312485429,kt CO2e
753,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Portugal,PRT,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",80735.91826033867,kt CO2e
754,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Romania,ROU,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",148403.92388085692,kt CO2e
755,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Russian Federation,RUS,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2024878.4505697144,kt CO2e
756,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovakia,SVK,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",50304.735761409436,kt CO2e
757,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovenia,SVN,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20662.809004771087,kt CO2e
758,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Spain,ESP,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",435528.48669984593,kt CO2e
759,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Sweden,SWE,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",66441.37008807927,kt CO2e
760,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Switzerland,CHE,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",54990.5693798844,kt CO2e
761,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Türkiye,TUR,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",357962.05322841177,kt CO2e
762,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ukraine,UKR,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",459566.42720271164,kt CO2e
763,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United Kingdom of Great Britain and Northern Ireland,GBR,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",684093.4925942954,kt CO2e
764,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United States of America,USA,2006,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",7360801.267120774,kt CO2e
765,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Australia,AUS,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",535807.5516203253,kt CO2e
766,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",86841.36195900859,kt CO2e
767,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",88242.40988209206,kt CO2e
768,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",139072.47034617735,kt CO2e
769,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",66754.51807126211,kt CO2e
770,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",756833.2581055686,kt CO2e
771,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",31495.40142208967,kt CO2e
772,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",9802.215253770353,kt CO2e
773,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",151128.29881281534,kt CO2e
774,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",71086.70316631239,kt CO2e
775,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",22105.76696815252,kt CO2e
778,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",79565.72720976088,kt CO2e
779,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",536374.9970395274,kt CO2e
780,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",968039.596654852,kt CO2e
781,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",135149.15191625792,kt CO2e
782,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",73703.71214385181,kt CO2e
783,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",4906.69972079673,kt CO2e
784,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",68967.00912317369,kt CO2e
785,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",574665.8101532646,kt CO2e
786,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1392763.0333382983,kt CO2e
787,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",293349.2213813824,kt CO2e
788,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",11854.583152321595,kt CO2e
789,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",238.05370686716773,kt CO2e
790,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",25182.36124551715,kt CO2e
791,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",12255.96986248903,kt CO2e
792,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",3133.51597910571,kt CO2e
793,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",93.3419522574012,kt CO2e
794,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",205783.61963510464,kt CO2e
795,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",80727.51645951445,kt CO2e
796,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",56604.90944089912,kt CO2e
797,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Poland,POL,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",420214.81622948486,kt CO2e
798,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Portugal,PRT,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",78468.95153357324,kt CO2e
799,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Romania,ROU,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",151887.14268158752,kt CO2e
800,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Russian Federation,RUS,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2024611.8811969152,kt CO2e
801,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovakia,SVK,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",48574.307859163266,kt CO2e
802,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovenia,SVN,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20846.872381129724,kt CO2e
803,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Spain,ESP,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",446685.74687833514,kt CO2e
804,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Sweden,SWE,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",65324.01646480944,kt CO2e
805,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Switzerland,CHE,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",53076.98840568623,kt CO2e
806,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Türkiye,TUR,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",391259.8130144501,kt CO2e
807,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ukraine,UKR,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",462932.5075099925,kt CO2e
808,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United Kingdom of Great Britain and Northern Ireland,GBR,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",672431.5082852888,kt CO2e
809,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United States of America,USA,2007,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",7463786.406987221,kt CO2e
810,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Australia,AUS,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",538590.7141225664,kt CO2e
811,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",86259.02041725726,kt CO2e
812,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",91663.27830032072,kt CO2e
813,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",138989.5682797318,kt CO2e
814,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",65501.87389590241,kt CO2e
815,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",739063.1516489412,kt CO2e
816,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",30583.1973771618,kt CO2e
817,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10025.690423527209,kt CO2e
818,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",146108.2356085087,kt CO2e
819,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",67493.87666687125,kt CO2e
820,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20050.264618188154,kt CO2e
823,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",71466.30785929035,kt CO2e
824,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",530722.7959586802,kt CO2e
825,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",968935.0300612418,kt CO2e
826,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",131795.74052216962,kt CO2e
827,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",71559.70908715088,kt CO2e
828,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",5299.865567134459,kt CO2e
829,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",68464.89436421354,kt CO2e
830,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",561556.791851648,kt CO2e
831,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1319987.8890293792,kt CO2e
832,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",288543.79866797896,kt CO2e
833,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",11403.398957685262,kt CO2e
834,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",257.8292618339797,kt CO2e
835,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",24203.763111980457,kt CO2e
836,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",12143.354963967015,kt CO2e
837,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",3071.8435558426427,kt CO2e
838,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",94.0476653003966,kt CO2e
839,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",205213.1014538698,kt CO2e
840,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",80494.16127686964,kt CO2e
841,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",55131.03127891552,kt CO2e
842,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Poland,POL,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",413674.6699947614,kt CO2e
843,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Portugal,PRT,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",76078.08461313622,kt CO2e
844,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Romania,ROU,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",147982.50679872555,kt CO2e
845,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Russian Federation,RUS,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2054042.2282357381,kt CO2e
846,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovakia,SVK,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",49101.025757006195,kt CO2e
847,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovenia,SVN,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",21572.713420937554,kt CO2e
848,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Spain,ESP,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",412489.5788297107,kt CO2e
849,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Sweden,SWE,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",62952.52062833282,kt CO2e
850,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Switzerland,CHE,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",54492.871725510864,kt CO2e
851,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Türkiye,TUR,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",387867.8982173631,kt CO2e
852,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ukraine,UKR,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",450718.4675772589,kt CO2e
853,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United Kingdom of Great Britain and Northern Ireland,GBR,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",651364.7420883771,kt CO2e
854,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United States of America,USA,2008,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",7240643.547892328,kt CO2e
855,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Australia,AUS,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",541475.7924670232,kt CO2e
856,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",79584.52242825931,kt CO2e
857,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",89636.7836986406,kt CO2e
858,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",126354.10830917911,kt CO2e
859,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",56638.44881358575,kt CO2e
860,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",697734.9449327231,kt CO2e
861,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",28313.855999130083,kt CO2e
862,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",9788.89866921532,kt CO2e
863,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",136747.6802114483,kt CO2e
864,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",64703.0876679258,kt CO2e
865,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",16570.90624836224,kt CO2e
868,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",67794.6058433274,kt CO2e
869,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",508213.8968857699,kt CO2e
870,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",902742.0596776552,kt CO2e
871,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",124587.31379724838,kt CO2e
872,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",65358.16243281286,kt CO2e
873,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",4969.116317953867,kt CO2e
874,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",62660.702844649204,kt CO2e
875,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",506541.1260766666,kt CO2e
876,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1247885.8834502965,kt CO2e
877,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",276719.49816050363,kt CO2e
878,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10715.256719438177,kt CO2e
879,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",243.1014512045273,kt CO2e
880,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",19911.50633696785,kt CO2e
881,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,2009,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",11597.331014700767,kt CO2e
