,rec_source,data_provider,country_name,country_iso_code,validity_date,attribute,value,unit
754,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Luxembourg,LUX,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",12089.740508339924,kt CO₂ e
755,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Malta,MLT,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",3167.443036655383,kt CO₂ e
756,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Monaco,MCO,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",100.34390467000044,kt CO₂ e
757,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Netherlands,NLD,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",223673.43290755613,kt CO₂ e
758,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,New Zealand,NZL,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",54654.810764365924,kt CO₂ e
759,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Norway,NOR,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",32392.306002882986,kt CO₂ e
760,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Poland,POL,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",353964.923821748,kt CO₂ e
761,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Portugal,PRT,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",76678.98026416794,kt CO₂ e
762,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Romania,ROU,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",120719.50295100438,kt CO₂ e
763,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Russian Federation,RUS,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",1408112.4995788168,kt CO₂ e
764,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Slovakia,SVK,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",41174.28110071304,kt CO₂ e
765,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Slovenia,SVN,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",12826.268311793297,kt CO₂ e
766,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Spain,ESP,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",388728.586922023,kt CO₂ e
767,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Sweden,SWE,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",36190.60129853337,kt CO₂ e
768,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Switzerland,CHE,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",52077.27571177384,kt CO₂ e
769,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Turkey,TUR,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",241197.53311779315,kt CO₂ e
770,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Ukraine,UKR,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",405748.6247733801,kt CO₂ e
771,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,United Kingdom of Great Britain and Northern Ireland,GBR,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",706477.8625421354,kt CO₂ e
772,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,United States of America,USA,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",6680329.97797702,kt CO₂ e
773,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,,not found,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
774,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Source: UNFCCC GHG Data Interface,not found,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
775,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Note 1: The reporting and review requirements for GHG inventories are different for Annex I and non-Annex I Parties. The definition format of data for emissions/removals from the forestry sector is different for Annex I and non-Annex I Parties.,not found,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
776,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Note 2: Base year data in the data interface relate to the base year under the Climate Change Convention (UNFCCC).  The base year under the Convention is defined slightly different than the base year under the Kyoto Protocol.  An exception is made for European Union (KP) whereby the base year under the Kyoto Protocol is displayed.,not found,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
777,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Note 3: – means ""No data available""",not found,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
778,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Note 4: Data displayed on the data interface are ""as received"" from Parties. The publication of Party submissions on this website does not imply the expression of any opinion whatsoever on the part of the UNFCCC or the Secretariat of the United Nations concerning the legal status of any country, territory, city or area or of its authorities, or concerning the delimitation of its frontiers or boundaries as may be referred to in any of the submissions.",not found,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
779,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Report produced on Friday, 18 March 2022 14:23:06 CET",not found,2004,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
780,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Australia,AUS,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",612049.3938683387,kt CO₂ e
781,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Austria,AUT,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",81314.17047299088,kt CO₂ e
782,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Belarus,BLR,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",46969.15608554964,kt CO₂ e
783,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Belgium,BEL,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",143376.29103087875,kt CO₂ e
784,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Bulgaria,BGR,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",46394.61178621039,kt CO₂ e
785,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Canada,CAN,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",746907.8288609133,kt CO₂ e
786,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Croatia,HRV,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",21924.206363074627,kt CO₂ e
787,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Cyprus,CYP,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",8901.933635351641,kt CO₂ e
788,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Czechia,CZE,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",139638.15503547151,kt CO₂ e
789,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Denmark,DNK,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",71952.55100647757,kt CO₂ e
790,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Estonia,EST,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",18096.99056874699,kt CO₂ e
791,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,European Union (Convention),not found,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",4923959.166771122,kt CO₂ e
792,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,European Union (KP),not found,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",4940318.0208219085,kt CO₂ e
793,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Finland,FIN,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",49318.03439091371,kt CO₂ e
794,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,France,FRA,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",511594.98260035814,kt CO₂ e
795,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Germany,DEU,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",992515.0850438268,kt CO₂ e
796,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Greece,GRC,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",133140.7754919674,kt CO₂ e
797,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Hungary,HUN,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",70907.91038098768,kt CO₂ e
798,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Iceland,ISL,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",13256.187305287565,kt CO₂ e
799,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Ireland,IRL,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",76248.52142277997,kt CO₂ e
800,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Italy,ITA,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",554034.3377009768,kt CO₂ e
801,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Japan,JPN,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",1289137.8907581007,kt CO₂ e
802,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Kazakhstan,KAZ,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",284041.5370791166,kt CO₂ e
803,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Latvia,LVA,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",5104.489804550905,kt CO₂ e
804,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Liechtenstein,LIE,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",272.44467339437455,kt CO₂ e
805,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Lithuania,LTU,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",18336.729600451035,kt CO₂ e
806,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Luxembourg,LUX,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",12384.404317126953,kt CO₂ e
807,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Malta,MLT,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",2990.9813012281893,kt CO₂ e
808,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Monaco,MCO,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",98.10836372996992,kt CO₂ e
809,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Netherlands,NLD,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",217766.99473638265,kt CO₂ e
810,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,New Zealand,NZL,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",57172.44695012074,kt CO₂ e
811,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Norway,NOR,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",34237.367040356774,kt CO₂ e
812,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Poland,POL,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",355129.101105538,kt CO₂ e
813,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Portugal,PRT,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",88478.04081203534,kt CO₂ e
814,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Romania,ROU,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",118575.07778677013,kt CO₂ e
815,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Russian Federation,RUS,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",1434864.8610845332,kt CO₂ e
816,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Slovakia,SVK,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",44641.26240066629,kt CO₂ e
817,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Slovenia,SVN,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",13055.522086823645,kt CO₂ e
818,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Spain,ESP,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",403693.89519238553,kt CO₂ e
819,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Sweden,SWE,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",34327.679041702766,kt CO₂ e
820,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Switzerland,CHE,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",52483.532026931316,kt CO₂ e
821,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Turkey,TUR,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",262686.7785413779,kt CO₂ e
822,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Ukraine,UKR,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",407938.71833804704,kt CO₂ e
823,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,United Kingdom of Great Britain and Northern Ireland,GBR,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",698489.1635973628,kt CO₂ e
824,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,United States of America,USA,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",6634978.191426385,kt CO₂ e
825,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,,not found,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
826,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Source: UNFCCC GHG Data Interface,not found,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
827,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Note 1: The reporting and review requirements for GHG inventories are different for Annex I and non-Annex I Parties. The definition format of data for emissions/removals from the forestry sector is different for Annex I and non-Annex I Parties.,not found,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
828,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Note 2: Base year data in the data interface relate to the base year under the Climate Change Convention (UNFCCC).  The base year under the Convention is defined slightly different than the base year under the Kyoto Protocol.  An exception is made for European Union (KP) whereby the base year under the Kyoto Protocol is displayed.,not found,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
829,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Note 3: – means ""No data available""",not found,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
830,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Note 4: Data displayed on the data interface are ""as received"" from Parties. The publication of Party submissions on this website does not imply the expression of any opinion whatsoever on the part of the UNFCCC or the Secretariat of the United Nations concerning the legal status of any country, territory, city or area or of its authorities, or concerning the delimitation of its frontiers or boundaries as may be referred to in any of the submissions.",not found,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
831,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Report produced on Friday, 18 March 2022 14:23:06 CET",not found,2005,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
832,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Australia,AUS,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",612564.2166679227,kt CO₂ e
833,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Austria,AUT,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",84653.95547669176,kt CO₂ e
834,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Belarus,BLR,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",48366.46494337968,kt CO₂ e
835,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Belgium,BEL,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",140546.04967527208,kt CO₂ e
836,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Bulgaria,BGR,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",49563.3073595873,kt CO₂ e
837,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Canada,CAN,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",726242.2082393427,kt CO₂ e
838,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Croatia,HRV,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",22475.403906380718,kt CO₂ e
839,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Cyprus,CYP,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",9079.066030368673,kt CO₂ e
840,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Czechia,CZE,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",142903.4750348083,kt CO₂ e
841,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Denmark,DNK,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",80090.48153530357,kt CO₂ e
842,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Estonia,EST,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",16396.008307351032,kt CO₂ e
843,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,European Union (Convention),not found,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",4894474.837871094,kt CO₂ e
844,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,European Union (KP),not found,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",4911598.846870171,kt CO₂ e
845,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Finland,FIN,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",55255.102432128806,kt CO₂ e
846,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,France,FRA,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",499412.0321945869,kt CO₂ e
847,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Germany,DEU,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",996400.8596832507,kt CO₂ e
848,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Greece,GRC,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",129217.00912076423,kt CO₂ e
849,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Hungary,HUN,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",71841.06703866669,kt CO₂ e
850,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Iceland,ISL,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",13909.365416462277,kt CO₂ e
851,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Ireland,IRL,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",76031.09256558739,kt CO₂ e
852,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Italy,ITA,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",542549.4548651709,kt CO₂ e
853,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Japan,JPN,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",1272489.688372125,kt CO₂ e
854,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Kazakhstan,KAZ,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",288590.6914540773,kt CO₂ e
855,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Latvia,LVA,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",4826.7753367739915,kt CO₂ e
856,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Liechtenstein,LIE,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",280.82936872166295,kt CO₂ e
857,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Lithuania,LTU,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",19039.4217497192,kt CO₂ e
858,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Luxembourg,LUX,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",12312.159946801636,kt CO₂ e
859,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Malta,MLT,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",3045.7625300105765,kt CO₂ e
860,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Monaco,MCO,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",92.61369481525077,kt CO₂ e
861,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Netherlands,NLD,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",212646.50415989064,kt CO₂ e
862,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,New Zealand,NZL,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",58821.42397108828,kt CO₂ e
863,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Norway,NOR,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",32266.55479356199,kt CO₂ e
864,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Poland,POL,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",376491.4526615361,kt CO₂ e
865,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Portugal,PRT,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",72628.05789093506,kt CO₂ e
866,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Romania,ROU,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",120466.12611046818,kt CO₂ e
867,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Russian Federation,RUS,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",1487232.879537084,kt CO₂ e
868,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Slovakia,SVK,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",41693.18075859933,kt CO₂ e
869,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Slovenia,SVN,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",13363.215337592696,kt CO₂ e
870,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Spain,ESP,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",394858.6825742426,kt CO₂ e
871,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Sweden,SWE,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",24180.444342869156,kt CO₂ e
872,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Switzerland,CHE,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",53110.98551150347,kt CO₂ e
873,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Turkey,TUR,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",283910.4080951139,kt CO₂ e
874,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Ukraine,UKR,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",423665.282314397,kt CO₂ e
875,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,United Kingdom of Great Britain and Northern Ireland,GBR,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",690832.806977642,kt CO₂ e
876,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,United States of America,USA,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",6497171.120325614,kt CO₂ e
877,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,,not found,2006,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
